listing_id,description,room_type,host_name,last_review,price,nbhood_full,last_review_year,review_month
19011267,East Village Bedroom for Rent,Private Room,Robert,2019-06-30,100,"Manhattan, East Village",2019,June
19011527,cool three bedroom on 111th street,Entire Home/Apt,Alex,2019-06-30,150,"Manhattan, East Harlem",2019,June
19012262,Sunny Spacious 2 bedroom condo,Private Room,Michelle,2019-06-30,78,"Brooklyn, Canarsie",2019,June
19013218,Large Private 1 Bedroom Apt in Hell's Kitchen Area,Entire Home/Apt,Justin,2019-05-11,179,"Manhattan, Hell's Kitchen",2019,May
19013673,Comfy Queen Size Bed Near Prospect Park!,Private Room,Lisanne,2019-06-12,49,"Brooklyn, Prospect-Lefferts Gardens",2019,June
19015029,Private Cabin in New-York City (Chelsea Dictrict),Private Room,Maria,2019-06-20,85,"Manhattan, Chelsea",2019,June
19015592,"Spacious, Quiet, Cozy Art-Filled Chelsea Apartment",Entire Home/Apt,George,2019-06-23,350,"Manhattan, Chelsea",2019,June
19017429,Large  private room in a nice apartment,Private Room,Miriam,2019-01-06,80,"Manhattan, Harlem",2019,January
19018157,"Great and Cozy 2 BR in Glendale ,Queens NY",Entire Home/Apt,Joanna,2019-06-30,100,"Queens, Glendale",2019,June
19019762,One bedroom,Private Room,Cynthia,2019-06-21,49,"Brooklyn, Bushwick",2019,June
19027786,The Diamond Room,Private Room,Ese,2019-05-05,125,"Manhattan, East Harlem",2019,May
19028078,Elegant Guest Room A,Private Room,Carol,2019-05-26,52,"Brooklyn, East New York",2019,May
19030149,"Beautiful, Comfortable Apt. in Convenient Location",Entire Home/Apt,Jose,2019-06-30,110,"Queens, Ozone Park",2019,June
19032635,Bright & Spacious Upper Manhattan Apartment!,Private Room,Devyn,2019-05-18,60,"Manhattan, Washington Heights",2019,May
19032888,Spacious Room in Huge Sunny Apartment,Private Room,Devony,2019-06-05,55,"Manhattan, Washington Heights",2019,June
19034388,"Gorgeous, Family-Friendly, NYC Garden Apt!",Entire Home/Apt,Emilia,2019-04-27,119,"Brooklyn, Bushwick",2019,April
19036290,"Private Room and Bath, 1 block to train, Wash/Dry",Private Room,Shawn,2019-01-02,80,"Brooklyn, Bedford-Stuyvesant",2019,January
19038815,"1 Block from Subway, Central Location, Great Price",Private Room,Mira,2019-06-24,85,"Brooklyn, Bedford-Stuyvesant",2019,June
19046687,The Absolute Best Location in NYC – Priv. Bedroom,Private Room,Ben,2019-07-02,61,"Queens, Long Island City",2019,July
19049100,Midtown Pre-War Gem,Entire Home/Apt,Chad,2019-06-14,150,"Manhattan, Murray Hill",2019,June
19049402,Downtown Luxury 1 Bedroom 800 sq ft,Entire Home/Apt,Gigi,2019-04-27,350,"Manhattan, Battery Park City",2019,April
19051760,Bonito dormitorio 20-25 minutos Times Square.,Private Room,Carmelo,2019-07-06,75,"Manhattan, Washington Heights",2019,July
19053614,"ONLY 5 MIN TO MANHATAN, BRAND NEW APARTMENT",Private Room,Ana Y Victor,2019-06-18,400,"Brooklyn, Williamsburg",2019,June
19054163,Cozy Brooklyn Oasis,Entire Home/Apt,Linda,2019-06-18,80,"Brooklyn, Bedford-Stuyvesant",2019,June
19054757,Spaceful studio in the heart of Financial district,Entire Home/Apt,Alena,2019-07-01,140,"Manhattan, Financial District",2019,July
19055226,Musician's Getaway + Full Analog Recording Studio,Private Room,Joshua,2019-05-13,101,"Brooklyn, Bedford-Stuyvesant",2019,May
19055440,Brooklyn - Bushwick - NYC #2,Private Room,Ming,2019-06-22,43,"Brooklyn, Bushwick",2019,June
19057073,Bright central designer's apt - steps to train!,Entire Home/Apt,Deren,2019-06-17,125,"Brooklyn, Bedford-Stuyvesant",2019,June
19057619,living room in a 1br apt for rent  MANHATTAN,Private Room,Ben,2019-05-31,36,"Manhattan, Inwood",2019,May
19057791,Location Location - Cozy Room In Time Square,Private Room,Goran,2019-01-12,49,"Manhattan, Hell's Kitchen",2019,January
19058691,HUGE**Washington Square Park**3BEDROOM SKY~LOFT,Entire Home/Apt,Joe,2019-07-01,578,"Manhattan, Greenwich Village",2019,July
19066476,Private Room in Greenwich/West Village near Soho!,Private Room,Sonya,2019-06-30,150,"Manhattan, Greenwich Village",2019,June
19067757,12min to NY & 10min LGA/30min JFK w/Closet&heater,Private Room,Lisa,2019-01-02,39,"Queens, Astoria",2019,January
19068247,Quiet garden studio in Bushwick,Entire Home/Apt,Lizzie,2019-07-07,100,"Brooklyn, Bushwick",2019,July
19069305,"Quiet, cozy room just across the Brooklyn Museum",Private Room,Yuval,2019-07-02,50,"Brooklyn, Prospect Heights",2019,July
19069649,Big Bedroom in the heart of Manhattan 6r,Private Room,Artem,2019-04-28,99,"Manhattan, Hell's Kitchen",2019,April
19069915,Extraordinary Apt Best Midtown Location,Entire Home/Apt,Corporate Housing,2019-06-01,125,"Manhattan, Midtown",2019,June
19071002,BK's Finest Jack&Jill2 Share NearTransportation,Shared Room,Joyell,2019-06-18,29,"Brooklyn, Bushwick",2019,June
19072989,Private Room in Modern Loft in Williamsburg,Private Room,Emmanuel,2019-05-28,105,"Brooklyn, Williamsburg",2019,May
19073347,"Comfy, convenient futon for solo traveler",Shared Room,Richard,2019-06-04,29,"Manhattan, Lower East Side",2019,June
19073637,"Green Renovated Victorian, Central AC/Radiant Heat",Private Room,Lydia,2019-07-06,80,"Brooklyn, South Slope",2019,July
19080983,Convenient Home near train Subway & Airports,Entire Home/Apt,Sara,2019-06-26,104,"Queens, Richmond Hill",2019,June
19085402,Spacious 1bdrm in new luxury Williamsburg building,Entire Home/Apt,Eda,2019-03-15,180,"Brooklyn, Williamsburg",2019,March
19085711,Workspace Room 1,Private Room,Anthony,2019-03-01,36,"Brooklyn, Bushwick",2019,March
19087480,Wake up to Central Park (privet room),Private Room,Tony,2019-06-23,145,"Manhattan, East Harlem",2019,June
19087695,"★2 mins to Subway B/Q, Great for budget travel★",Private Room,Jean Paul,2019-06-18,33,"Brooklyn, Flatbush",2019,June
19094427,Spacious one bedroom in the heart of Inwood,Entire Home/Apt,Douglas,2019-04-07,100,"Manhattan, Inwood",2019,April
19094459,"Large one bedroom apt., very bright, huge balcony.",Entire Home/Apt,Joseph,2019-05-31,180,"Manhattan, Upper West Side",2019,May
19094871,"Bright, spacious, green BedStuy apartment",Entire Home/Apt,Madalina,2019-03-16,70,"Brooklyn, Bedford-Stuyvesant",2019,March
19095902,Spacious and Sunny Townhouse Duplex,Entire Home/Apt,Marie,2019-06-30,300,"Brooklyn, Canarsie",2019,June
19099408,2 BR apartment in the heart of Brooklyn!,Entire Home/Apt,Esther,2019-04-29,100,"Brooklyn, Greenpoint",2019,April
19099537,"Modern, private, newly renovated 2 bd, open living",Entire Home/Apt,Troy & Aki,2019-06-23,100,"Brooklyn, Bedford-Stuyvesant",2019,June
19102027,Charming room in the heart ❤️ of Williamsburg!,Private Room,Aigerim Aika,2019-06-23,75,"Brooklyn, Williamsburg",2019,June
19102698,Amazing Private Bedroom-15min from the Manhattan!,Private Room,Ed,2019-05-06,49,"Queens, Astoria",2019,May
19103622,Comfy private room in the heart ❤️ of Williamsburg!,Private Room,Aigerim Aika,2019-06-20,65,"Brooklyn, Williamsburg",2019,June
19111734,Habitación ideal para viajeros,Private Room,Zoila,2019-06-18,50,"Manhattan, East Harlem",2019,June
19114014,"Large, Private Carriage House in West Village",Private Room,Thomas,2019-07-01,950,"Manhattan, West Village",2019,July
19114715,"Cozy and comfortable bedroom in Astoria, Queens",Private Room,Jorge,2019-07-06,50,"Queens, Astoria",2019,July
19116128,Cozy apartment in Greenpoint,Private Room,Katri,2019-07-01,105,"Brooklyn, Greenpoint",2019,July
19116449,"Private, Luxury Studio by World Trade Center",Entire Home/Apt,Janene,2019-07-02,225,"Manhattan, Financial District",2019,July
19118963,BRIGHT CHARMING STUDIO ON UPPER EAST SIDE,Entire Home/Apt,Inna,2019-06-10,125,"Manhattan, Upper East Side",2019,June
19119686,Deluxe Room at Yankee Stadium- 20 mins to Midtown!,Private Room,Sanyika,2019-05-20,60,"Bronx, Highbridge",2019,May
19120316,Private Room in Brooklyn - Close to Subway!,Private Room,Jason,2019-06-02,42,"Brooklyn, Bedford-Stuyvesant",2019,June
19120410,Large Bright Studio Apartment,Entire Home/Apt,Anna,2019-06-13,130,"Manhattan, Morningside Heights",2019,June
19121086,Private Room in Cozy Loft in Williamsburg,Private Room,Liz,2019-05-07,109,"Brooklyn, Williamsburg",2019,May
19121957,Big private room in huge artsy Williamsburg loft,Private Room,Chris,2019-06-10,90,"Brooklyn, Williamsburg",2019,June
19121995,Pat's crib,Private Room,Patrick,2019-06-01,89,"Brooklyn, Flatlands",2019,June
19122217,Classic Brooklyn Brownstone,Entire Home/Apt,Chris,2019-01-03,600,"Brooklyn, Carroll Gardens",2019,January
19122371,Huge WV / Meatpacking 1 Bdrm,Entire Home/Apt,Opal,2019-01-01,250,"Manhattan, West Village",2019,January
19122452,Simple 2bd located in heart of West Village,Entire Home/Apt,Brian,2019-01-01,278,"Manhattan, West Village",2019,January
19122672,VERY CLOSE MANHATTAN ( S ),Private Room,Kathy,2019-06-01,70,"Queens, Elmhurst",2019,June
19133220,Charming Pre-War Studio Apartment Upper East Side,Entire Home/Apt,Sofia,2019-06-18,98,"Manhattan, Upper East Side",2019,June
19134112,Clean and Cozy 1br Home in heart of Soho/Nolita,Entire Home/Apt,Sara,2019-06-24,236,"Manhattan, Little Italy",2019,June
19135548,Hottest building in Williamsburg -private bathroom,Private Room,M,2019-06-14,128,"Brooklyn, Williamsburg",2019,June
19135811,Stunning Brooklyn Sanctuary,Private Room,Naima,2019-06-23,44,"Brooklyn, Flatbush",2019,June
19136705,Gigantic and Beautiful room w/Private living area,Private Room,Aaron,2019-03-24,100,"Manhattan, Harlem",2019,March
19138138,Gorgeous Sunny Room Avaliable in 3Br Condo,Private Room,Kaan,2019-06-15,60,"Manhattan, Harlem",2019,June
19138221,Stunning Studio Loft in West Chelsea Brownstone,Entire Home/Apt,Lena,2019-06-29,349,"Manhattan, Chelsea",2019,June
19139564,Steps from the Barclays Center!,Private Room,Neek,2019-06-17,120,"Brooklyn, Park Slope",2019,June
19140331,Arverne by The Sea ~ Surf Ave Apt,Entire Home/Apt,Samantha,2019-06-04,86,"Queens, Arverne",2019,June
19141351,Room in Beautiful Beach Bungalow!,Private Room,Jo,2019-05-23,40,"Queens, Far Rockaway",2019,May
19141428,"Large room, very conveniently to train, bus, jfk#1",Private Room,John,2019-05-31,40,"Queens, Richmond Hill",2019,May
19141812,Mint Green in Cypress Hills,Private Room,Heather,2019-03-31,52,"Brooklyn, Cypress Hills",2019,March
19143826,"Private Room- Greenpoint, Willamsburg local",Private Room,Bryan,2019-06-15,37,"Brooklyn, Greenpoint",2019,June
19154108,Cozy 1 Bedroom Close to Everything,Entire Home/Apt,Joseph,2019-06-16,135,"Manhattan, Hell's Kitchen",2019,June
19155616,Affordable master room near of LGA in Queens,Private Room,Lucilu,2019-06-20,59,"Queens, Jackson Heights",2019,June
19155632,Scenic & quiet Apt - Windsor Terrace/Prospect Park,Entire Home/Apt,Sophia,2019-04-04,115,"Brooklyn, Windsor Terrace",2019,April
19156426,"Private room with 2 Windows, 1st FL",Private Room,Masud,2019-06-24,35,"Brooklyn, Cypress Hills",2019,June
19160504,Studio Bushwick (shared bathroom apt next door),Entire Home/Apt,Ivanna And Emmanuel,2019-06-23,55,"Brooklyn, Williamsburg",2019,June
19160912,Spacious Guest room in beautiful Wash. Heights,Private Room,Brittany,2019-06-08,70,"Manhattan, Washington Heights",2019,June
19161510,Affordable and functional room,Private Room,Lorenzo & Alex,2019-05-27,45,"Brooklyn, Bedford-Stuyvesant",2019,May
19162127,Big king bed + roof + Manhattan view  Bushwick,Entire Home/Apt,Aaron,2019-06-03,150,"Brooklyn, Bushwick",2019,June
19162180,"Private, Quiet 2-Bed Place near Brooklyn College",Entire Home/Apt,Joy,2019-06-16,150,"Brooklyn, Flatbush",2019,June
19162648,Private Suite & Bathroom w/ Yard in Park Slope,Private Room,Robert,2019-06-21,119,"Brooklyn, South Slope",2019,June
